Time,Lat,Long,Theta,PDOP,V
130040.000,49.10269,2.03872,000.0,0.9,0.0
130041.000,49.10269,2.03872,000.0,0.9,0.0
130042.000,49.10269,2.03872,000.0,0.9,0.0
130043.000,49.10269,2.03872,000.0,0.9,0.0
130044.000,49.10269,2.03872,000.0,0.9,0.0
130045.000,49.10269,2.03872,000.0,0.9,0.0
130046.000,49.10269,2.03872,000.0,0.9,0.0
130047.000,49.10269,2.03872,000.0,0.9,0.0
130048.000,49.10269,2.03872,000.0,0.9,0.0
130049.000,49.10269,2.03872,000.0,0.9,0.0
130050.000,49.10269,2.03872,000.0,0.9,0.0
130051.000,49.10269,2.03872,000.0,0.9,0.0
130052.000,49.10269,2.03872,000.0,0.9,0.0
130053.000,49.10269,2.03872,000.0,0.9,0.0
130054.000,49.10269,2.03872,000.0,0.9,0.0
130055.000,49.10269,2.03872,000.0,0.9,0.0
130056.000,49.10269,2.03872,000.0,0.9,0.0
130057.000,49.10269,2.03872,000.0,0.9,0.0
130058.000,49.10269,2.03872,000.0,0.9,0.0
130059.000,49.10269,2.03872,000.0,1.0,0.0
130100.000,49.10269,2.03872,000.0,0.9,0.0
130101.000,49.10269,2.03872,000.0,0.9,0.0
130102.000,49.10269,2.03872,000.0,0.9,0.0
130103.000,49.10269,2.03872,000.0,0.9,0.0
130104.000,49.10269,2.03872,000.0,0.9,0.0
130105.000,49.10269,2.03872,000.0,0.9,0.0
130106.000,49.10269,2.03872,000.0,0.9,0.0
130107.000,49.10269,2.03872,000.0,0.9,0.0
130108.000,49.10269,2.03872,000.0,0.9,0.0
130109.000,49.10269,2.03872,000.0,0.9,0.0
130110.000,49.10269,2.03872,000.0,0.9,0.0
130111.000,49.10269,2.03872,000.0,0.9,0.0
130112.000,49.10269,2.03872,000.0,0.9,0.0
130113.000,49.10269,2.03872,000.0,1.0,0.0
130114.000,49.10269,2.03872,000.0,0.9,0.0
130115.000,49.10269,2.03872,000.0,0.9,0.0
130116.000,49.10269,2.03872,000.0,0.9,0.0
130117.000,49.10269,2.03872,000.0,0.9,0.0
130118.000,49.10269,2.03872,000.0,0.9,0.0
130119.000,49.10269,2.03872,000.0,0.9,0.0
130120.000,49.10269,2.03872,000.0,0.9,0.0
130121.000,49.10269,2.03872,000.0,0.9,0.0
130122.000,49.10269,2.03872,000.0,0.9,0.0
130123.000,49.10269,2.03872,000.0,0.9,0.0
130124.000,49.10269,2.03872,000.0,0.9,0.0
130125.000,49.10269,2.03872,000.0,0.9,0.0
130126.000,49.10269,2.03872,000.0,0.9,0.0
130127.000,49.10269,2.03872,000.0,0.9,0.0
130128.000,49.10269,2.03872,000.0,0.9,0.0
130129.000,49.10269,2.03872,000.0,0.9,0.0
130130.000,49.10269,2.03872,000.0,0.9,0.0
130131.000,49.10269,2.03872,000.0,0.9,0.0
130132.000,49.10269,2.03872,000.0,0.9,0.0
130133.000,49.10269,2.03872,000.0,0.9,0.0
130134.000,49.10269,2.03872,000.0,0.9,0.0
130135.000,49.10269,2.03872,000.0,0.9,0.0
130136.000,49.10269,2.03872,000.0,0.9,0.0
130137.000,49.10269,2.03872,000.0,0.9,0.0
130138.000,49.10269,2.03872,000.0,0.9,0.0
130139.000,49.10269,2.03872,000.0,0.9,0.0
130140.000,49.10269,2.03872,000.0,0.9,0.0
130141.000,49.10269,2.03872,000.0,0.9,0.0
130142.000,49.10269,2.03872,000.0,0.9,0.0
130143.000,49.10269,2.03872,000.0,0.9,0.0
130144.000,49.10269,2.03872,000.0,0.9,0.0
130145.000,49.10269,2.03872,000.0,0.9,0.0
130146.000,49.10269,2.03872,000.0,0.9,0.0
130147.000,49.10269,2.03872,000.0,0.9,0.0
130148.000,49.10269,2.03872,000.0,0.9,0.0
130149.000,49.10269,2.03872,000.0,0.9,0.0
130150.000,49.10269,2.03872,000.0,0.9,0.0
130151.000,49.10269,2.03872,000.0,0.9,0.0
130152.000,49.10269,2.03872,000.0,0.9,0.0
130153.000,49.10269,2.03872,000.0,0.9,0.0
130154.000,49.10269,2.03872,000.0,0.9,0.0
130155.000,49.10269,2.03872,000.0,0.9,0.0
130156.000,49.10269,2.03872,000.0,0.9,0.0
130157.000,49.10269,2.03872,000.0,0.9,0.0
130158.000,49.10269,2.03872,000.0,0.9,0.0
130159.000,49.10269,2.03872,000.0,0.9,0.0
130200.000,49.10269,2.03872,000.0,0.9,0.0
130201.000,49.10269,2.03872,000.0,0.9,0.0
130202.000,49.10269,2.03872,000.0,0.9,0.0
130203.000,49.10269,2.03872,000.0,0.9,0.0
130204.000,49.10269,2.03872,000.0,0.9,0.0
130205.000,49.10269,2.03872,000.0,0.9,0.0
130206.000,49.10269,2.03872,000.0,0.9,0.0
130207.000,49.10269,2.03872,000.0,0.9,0.0
130208.000,49.10269,2.03872,000.0,0.9,0.0
130209.000,49.10269,2.03872,000.0,0.9,0.0
130210.000,49.10269,2.03872,000.0,0.9,0.0
130211.000,49.10269,2.03872,000.0,0.9,0.0
130212.000,49.10269,2.03872,000.0,0.9,0.0
130213.000,49.10269,2.03872,000.0,0.9,0.0
130214.000,49.10269,2.03872,000.0,0.9,0.0
130215.000,49.10269,2.03872,000.0,0.9,0.0
130216.000,49.10269,2.03872,000.0,0.9,0.0
130217.000,49.10269,2.03872,000.0,0.9,0.0
130218.000,49.10269,2.03872,000.0,0.9,0.0
130219.000,49.10269,2.03872,000.0,0.9,0.0
130220.000,49.10269,2.03872,000.0,0.9,0.0
130221.000,49.10269,2.03872,000.0,0.9,0.0
130222.000,49.10269,2.03872,000.0,0.9,0.0
130223.000,49.10269,2.03872,000.0,0.9,0.0
130224.000,49.10269,2.03872,000.0,1.0,0.0
130225.000,49.10269,2.03872,000.0,1.0,0.0
130226.000,49.10269,2.03872,000.0,0.9,0.0
130227.000,49.10269,2.03872,000.0,0.9,0.0
130228.000,49.10269,2.03872,000.0,0.9,0.0
130229.000,49.10269,2.03872,000.0,0.9,0.0
130230.000,49.10269,2.03872,000.0,0.9,0.0
130231.000,49.10269,2.03872,000.0,0.9,0.0
130232.000,49.10269,2.03872,000.0,0.9,0.0
130233.000,49.10269,2.03872,000.0,0.9,0.0
130234.000,49.10269,2.03872,000.0,0.9,0.0
130235.000,49.10269,2.03872,000.0,0.9,0.0
130236.000,49.10269,2.03872,000.0,0.9,0.0
130237.000,49.10269,2.03872,000.0,0.9,0.0
130238.000,49.10269,2.03872,000.0,0.9,0.0
130239.000,49.10269,2.03872,000.0,0.9,0.0
130240.000,49.10269,2.03872,000.0,0.9,0.0
130241.000,49.10269,2.03872,000.0,0.9,0.0
130242.000,49.10269,2.03872,000.0,0.9,0.0
130243.000,49.10269,2.03872,000.0,0.9,0.0
130244.000,49.10269,2.03872,000.0,0.9,0.0
130245.000,49.10269,2.03872,000.0,0.9,0.0
130246.000,49.10269,2.03872,000.0,0.9,0.0
130247.000,49.10269,2.03872,000.0,0.9,0.0
130248.000,49.10269,2.03872,000.0,0.9,0.0
130249.000,49.10269,2.03872,000.0,0.9,0.0
130250.000,49.10269,2.03872,000.0,0.9,0.0
130251.000,49.10269,2.03872,000.0,0.9,0.0
130252.000,49.10269,2.03872,000.0,0.9,0.0
130253.000,49.10269,2.03872,000.0,0.9,0.0
130254.000,49.10269,2.03872,000.0,0.9,0.0
130255.000,49.10269,2.03872,000.0,0.9,0.0
130256.000,49.10269,2.03872,000.0,0.9,0.0
130257.000,49.10269,2.03872,000.0,0.9,0.0
130258.000,49.10269,2.03872,000.0,0.9,0.0
130259.000,49.10269,2.03872,000.0,0.9,0.0
130300.000,49.10269,2.03872,000.0,0.9,0.0
130301.000,49.10269,2.03872,000.0,0.9,0.0
130302.000,49.10269,2.03872,000.0,0.9,0.0
130303.000,49.10269,2.03872,000.0,0.9,0.0
130304.000,49.10269,2.03872,000.0,0.9,0.0
130305.000,49.10269,2.03872,000.0,0.9,0.0
130306.000,49.10269,2.03872,000.0,0.9,0.0
130307.000,49.10269,2.03872,000.0,0.9,0.0
130308.000,49.10269,2.03872,000.0,0.9,0.0
130309.000,49.10269,2.03872,000.0,0.9,0.0
130310.000,49.10269,2.03872,000.0,0.9,0.0
130311.000,49.10269,2.03872,000.0,0.9,0.0
130312.000,49.10269,2.03872,000.0,0.9,0.0
130313.000,49.10269,2.03872,000.0,0.9,0.0
130314.000,49.10269,2.03872,000.0,0.9,0.0
130315.000,49.10269,2.03872,000.0,0.9,0.0
130316.000,49.10269,2.03872,000.0,0.9,0.0
130317.000,49.10269,2.03872,000.0,0.9,0.0
130318.000,49.10269,2.03872,000.0,0.9,0.0
130319.000,49.10269,2.03872,000.0,0.9,0.0
130320.000,49.10269,2.03872,000.0,0.9,0.0
130321.000,49.10269,2.03872,000.0,0.9,0.0
130322.000,49.10269,2.03872,000.0,0.9,0.0
130323.000,49.10269,2.03872,000.0,0.9,0.0
130324.000,49.10269,2.03872,000.0,0.9,0.0
130325.000,49.10269,2.03872,000.0,0.9,0.0
130326.000,49.10269,2.03872,000.0,0.9,0.0
130327.000,49.10269,2.03872,000.0,0.9,0.0
130328.000,49.10269,2.03872,000.0,0.9,0.0
130329.000,49.10269,2.03872,000.0,0.9,0.0
130330.000,49.10269,2.03872,000.0,0.9,0.0
130331.000,49.10269,2.03872,000.0,0.9,0.0
130332.000,49.10269,2.03872,000.0,0.9,0.0
130333.000,49.10269,2.03872,000.0,0.9,0.0
130334.000,49.10269,2.03872,000.0,0.9,0.0
130335.000,49.10269,2.03872,000.0,0.9,0.0
130336.000,49.10269,2.03872,000.0,0.9,0.0
130337.000,49.10269,2.03872,000.0,0.9,0.0
130338.000,49.10269,2.03872,000.0,0.9,0.0
130339.000,49.10269,2.03872,000.0,0.9,0.0
130340.000,49.10269,2.03872,000.0,0.9,0.0
130341.000,49.10269,2.03872,000.0,0.9,0.0
130342.000,49.10269,2.03872,000.0,0.9,0.0
130343.000,49.10269,2.03872,000.0,0.9,0.0
130344.000,49.10269,2.03872,000.0,0.9,0.0
130345.000,49.10269,2.03872,000.0,0.9,0.0
130346.000,49.10269,2.03872,000.0,0.9,0.0
130347.000,49.10269,2.03872,000.0,0.9,0.0
130348.000,49.10264,2.0387,047.3,0.9,1.4816000000000003
130349.000,49.10264,2.0387,044.0,0.9,1.852
130350.000,49.10264,2.0387,044.7,0.9,1.852
130351.000,49.10264,2.0387,044.4,0.9,1.852
130352.000,49.10264,2.0387,045.0,0.9,1.852
130353.000,49.10264,2.0387,041.9,0.9,1.6668
130354.000,49.10264,2.0387,040.9,0.9,1.6668
130355.000,49.10264,2.0387,036.2,0.9,1.4816000000000003
130356.000,49.10264,2.0387,036.2,1.0,0.0
130357.000,49.10264,2.0387,036.2,0.9,0.0
130358.000,49.10264,2.0387,036.2,0.9,0.0
130359.000,49.10264,2.0387,030.9,0.9,1.6668
130400.000,49.10264,2.0387,029.2,0.9,1.6668
130401.000,49.10264,2.0387,028.4,0.9,2.0372000000000003
130402.000,49.10264,2.0387,028.3,0.9,2.2224
130403.000,49.10265,2.0387,023.7,0.9,2.2224
130404.000,49.10265,2.03871,022.7,0.9,2.2224
130405.000,49.10266,2.03871,023.8,0.9,2.0372000000000003
130406.000,49.10266,2.03871,019.2,1.0,2.0372000000000003
130407.000,49.10267,2.03872,017.0,0.9,1.852
130408.000,49.10267,2.03872,015.9,0.9,1.4816000000000003
130409.000,49.10267,2.03872,015.9,0.9,0.0
130410.000,49.10267,2.03872,015.9,0.9,0.0
130411.000,49.10267,2.03872,015.9,0.9,0.0
130412.000,49.10267,2.03872,015.9,0.9,0.0
130413.000,49.10267,2.03872,015.9,0.9,0.0
130414.000,49.10267,2.03872,015.9,0.9,0.0
130415.000,49.10267,2.03872,015.9,0.9,0.0
130416.000,49.10267,2.03872,015.9,0.9,0.0
130417.000,49.10267,2.03872,015.9,0.9,0.0
130418.000,49.10267,2.03872,015.9,0.9,0.0
130419.000,49.10267,2.03872,015.9,0.9,0.0
130420.000,49.10267,2.03872,015.9,0.9,0.0
130421.000,49.10267,2.03872,015.9,0.9,0.0
130422.000,49.10267,2.03872,015.9,0.9,0.0
130423.000,49.10267,2.03872,015.9,0.9,0.0
130424.000,49.10267,2.03872,015.9,1.0,0.0
130425.000,49.10267,2.03872,015.9,1.0,0.0
130426.000,49.10267,2.03872,015.9,0.9,0.0
130427.000,49.10267,2.03872,015.9,1.0,0.0
130428.000,49.10267,2.03872,015.9,1.0,0.0
130429.000,49.10267,2.03872,015.9,0.9,0.0
130430.000,49.10267,2.03872,015.9,1.0,0.0
130431.000,49.10267,2.03872,015.9,0.9,0.0
130432.000,49.10267,2.03872,015.9,0.9,0.0
130433.000,49.10267,2.03872,015.9,1.0,0.0
130434.000,49.10267,2.03872,015.9,1.0,0.0
130435.000,49.10267,2.03872,015.9,0.9,0.0
130436.000,49.10267,2.03872,015.9,0.9,0.0
130437.000,49.10267,2.03872,015.9,0.9,0.0
130438.000,49.10267,2.03872,015.9,0.9,0.0
130439.000,49.10267,2.03872,015.9,0.9,0.0
130440.000,49.10267,2.03872,015.9,0.9,0.0
130441.000,49.10267,2.03872,015.9,0.9,0.0
130442.000,49.10267,2.03872,015.9,0.9,0.0
130443.000,49.10267,2.03872,015.9,0.9,0.0
130444.000,49.10267,2.03872,015.9,0.9,0.0
130445.000,49.10267,2.03872,015.9,0.9,0.0
130446.000,49.10267,2.03872,015.9,1.0,0.0
130447.000,49.10267,2.03872,015.9,1.0,0.0
130448.000,49.10267,2.03872,015.9,1.0,0.0
130449.000,49.10267,2.03872,015.9,0.9,0.0
130450.000,49.10268,2.03873,347.9,0.9,2.778
130451.000,49.10269,2.03873,344.8,0.9,4.2596
130452.000,49.10271,2.03873,333.9,0.9,6.1116
130453.000,49.10273,2.03872,327.8,0.9,7.7784
130454.000,49.10276,2.03871,325.8,0.9,9.4452
130455.000,49.10279,2.0387,325.7,0.9,10.926800000000002
130456.000,49.10282,2.03868,324.7,0.9,12.2232
130457.000,49.10285,2.03865,321.4,0.9,13.1492
130458.000,49.10288,2.03862,313.1,1.0,14.4456
130459.000,49.10291,2.03857,299.3,0.9,15.371600000000003
130500.000,49.10293,2.03852,289.3,0.9,16.1124
130501.000,49.10295,2.03846,293.6,0.9,16.4828
130502.000,49.10298,2.03841,301.6,0.9,17.2236
130503.000,49.10301,2.03835,309.0,0.9,17.594
130504.000,49.10304,2.0383,314.4,0.9,17.9644
130505.000,49.10308,2.03825,316.2,0.9,18.52
130506.000,49.10311,2.03821,315.7,0.9,18.7052
130507.000,49.10315,2.03816,316.4,0.9,18.8904
130508.000,49.10318,2.03811,317.0,0.9,19.260800000000003
130509.000,49.10322,2.03806,316.8,0.9,19.446
130510.000,49.10326,2.03801,315.7,0.9,19.6312
130511.000,49.1033,2.03795,315.2,0.9,20.001600000000003
130512.000,49.10333,2.0379,315.0,1.0,20.1868
130513.000,49.10337,2.03784,314.9,1.0,20.372
130514.000,49.10341,2.03779,314.4,1.0,20.5572
130515.000,49.10344,2.03773,312.9,1.0,20.7424
130516.000,49.10348,2.03767,312.2,1.0,20.9276
130517.000,49.10352,2.03761,317.8,1.0,20.7424
130518.000,49.10356,2.03757,328.6,1.0,20.5572
130519.000,49.1036,2.03754,342.8,1.0,20.372
130520.000,49.10365,2.03753,000.8,1.0,20.001600000000003
130521.000,49.1037,2.03755,020.5,1.0,20.372
130522.000,49.10375,2.03759,023.8,1.0,21.6684
130523.000,49.1038,2.03761,005.4,1.0,21.6684
130524.000,49.10385,2.0376,342.6,1.0,22.038800000000002
130525.000,49.1039,2.03756,321.3,1.0,22.038800000000002
130526.000,49.10394,2.03749,303.7,1.0,22.409200000000002
130527.000,49.10396,2.03741,292.9,1.0,22.5944
130528.000,49.10398,2.03733,290.3,1.0,23.150000000000002
130529.000,49.104,2.03725,288.8,1.0,23.705600000000004
130530.000,49.10402,2.03716,288.9,1.0,24.2612
130531.000,49.10404,2.03707,289.3,1.0,24.8168
130532.000,49.10406,2.03698,289.2,1.0,25.557600000000004
130533.000,49.10408,2.03688,288.2,1.0,26.1132
130534.000,49.1041,2.03679,288.1,1.0,26.6688
130535.000,49.10412,2.03669,289.7,1.0,27.0392
130536.000,49.10415,2.03659,292.5,1.0,27.594800000000003
130537.000,49.10418,2.0365,292.3,1.0,27.9652
130538.000,49.10421,2.03639,290.5,1.0,27.78
130539.000,49.10422,2.0362999999999998,281.5,1.0,27.2244
130540.000,49.10422,2.0362,263.6,1.0,26.2984
130541.000,49.1042,2.03611,238.8,1.0,25.1872
130542.000,49.10415,2.03605,209.7,1.0,24.8168
130543.000,49.10409,2.03604,178.5,1.0,25.1872
130544.000,49.10403,2.03606,159.3,1.0,26.1132
130545.000,49.10396,2.03608,170.3,1.0,25.742800000000003
130546.000,49.10389,2.03608,194.3,1.0,25.1872
130547.000,49.10383,2.03604,222.1,1.0,25.557600000000004
130548.000,49.1038,2.03596,249.8,1.0,26.854000000000003
130549.000,49.1038,2.03585,275.4,1.0,27.78
130550.000,49.10382,2.03574,294.6,1.0,28.335600000000003
130551.000,49.10386,2.03565,311.0,1.0,28.706000000000003
130552.000,49.10392,2.03558,331.1,1.0,28.8912
130553.000,49.10399,2.03555,348.8,1.0,29.446800000000003
130554.000,49.10407,2.03554,000.6,1.0,30.0024
130555.000,49.10415,2.03555,008.6,1.0,30.372799999999998
130556.000,49.10422,2.03558,016.0,1.0,30.558
130557.000,49.1043,2.03562,022.4,1.0,30.9284
130558.000,49.10437,2.03568,031.7,1.0,30.9284
130559.000,49.10443,2.03576,049.8,1.0,30.9284
130600.000,49.10446,2.03587,070.3,1.0,30.558
130601.000,49.10447,2.03599,093.4,1.0,30.187600000000003
130602.000,49.10445,2.0361,115.0,1.0,30.0024
130603.000,49.10441,2.03621,118.2,1.0,29.632
130604.000,49.10439,2.03632,085.7,1.0,25.928
130605.000,49.1044,2.03641,055.3,1.0,22.5944
130606.000,49.10444,2.03648,020.9,1.0,20.7424
130607.000,49.10449,2.0365,346.8,1.0,19.6312
130608.000,49.10454,2.03647,320.5,1.0,19.6312
130609.000,49.10458,2.03643,306.9,1.0,21.298000000000002
130610.000,49.10462,2.03636,305.4,1.0,22.9648
130611.000,49.10466,2.03628,311.0,1.0,24.631600000000002
130612.000,49.1047,2.03621,318.8,1.0,25.557600000000004
130613.000,49.10475,2.03615,326.7,1.0,25.742800000000003
130614.000,49.1048,2.0361,333.9,1.0,25.1872
130615.000,49.10486,2.03606,342.7,1.0,24.631600000000002
130616.000,49.10491,2.03604,351.1,1.0,24.076
130617.000,49.10497,2.03603,341.5,1.0,24.2612
130618.000,49.10502,2.03599,319.1,1.0,23.5204
130619.000,49.10506,2.03593,290.7,1.0,22.779600000000002
130620.000,49.10508,2.03585,259.5,1.0,23.3352
130621.000,49.10506,2.03576,233.3,1.0,24.076
130622.000,49.10502,2.0356899999999998,217.7,1.0,25.928
130623.000,49.10496,2.03563,207.6,1.0,28.335600000000003
130624.000,49.1049,2.03557,201.2,1.0,30.743200000000005
130625.000,49.10483,2.03553,199.5,1.0,32.595200000000006
130626.000,49.10475,2.03548,199.7,1.0,33.891600000000004
130627.000,49.10467,2.03543,198.7,1.0,35.0028
130628.000,49.10459,2.03539,198.9,1.0,35.5584
130629.000,49.10451,2.03535,199.2,1.0,35.9288
130630.000,49.10443,2.03531,198.9,1.0,36.114000000000004
130631.000,49.10434,2.03526,197.6,1.0,36.114000000000004
130632.000,49.10426,2.03522,195.8,1.0,36.299200000000006
130633.000,49.10417,2.03519,193.2,1.0,36.114000000000004
130634.000,49.10408,2.03516,189.6,1.0,35.5584
130635.000,49.104,2.03514,182.8,1.0,35.0028
130636.000,49.10391,2.03514,169.6,1.0,34.0768
130637.000,49.10383,2.03517,154.2,1.0,33.1508
130638.000,49.10376,2.03523,139.7,1.0,31.669200000000004
130639.000,49.1037,2.03531,128.1,1.0,31.484
130640.000,49.10365,2.03541,117.1,1.0,31.854400000000002
130641.000,49.10361,2.03553,115.8,1.0,32.9656
130642.000,49.10358,2.03565,116.5,1.0,34.0768
130643.000,49.10354,2.03576,117.9,1.0,35.0028
130644.000,49.1035,2.03588,116.3,1.0,34.817600000000006
130645.000,49.10346,2.036,116.4,1.0,33.891600000000004
130646.000,49.10343,2.03611,115.1,1.0,32.0396
130647.000,49.1034,2.03621,114.8,1.0,29.632
130648.000,49.10337,2.03631,107.9,1.0,27.0392
130649.000,49.10336,2.0364,087.0,1.0,25.002000000000002
130650.000,49.10337,2.03648,057.7,1.0,22.5944
130651.000,49.10341,2.03655,025.1,1.0,21.298000000000002
130652.000,49.10346,2.03657,352.4,1.0,20.5572
130653.000,49.10351,2.03655,327.1,1.0,20.5572
130654.000,49.10356,2.0365,327.8,1.0,22.038800000000002
130655.000,49.10361,2.03646,343.2,1.0,23.5204
130656.000,49.10367,2.03645,002.8,1.0,24.076
130657.000,49.10373,2.03646,022.4,1.0,24.076
130658.000,49.10378,2.0365,041.9,1.0,23.150000000000002
130659.000,49.10382,2.03655,059.9,1.0,22.5944
130700.000,49.10384,2.03663,077.0,1.0,22.409200000000002
130701.000,49.10385,2.03672,093.7,1.0,23.150000000000002
130702.000,49.10384,2.03681,107.4,1.0,24.631600000000002
130703.000,49.10383,2.0369,117.6,1.0,26.2984
130704.000,49.10379,2.03699,129.9,1.0,27.78
130705.000,49.10375,2.03707,142.1,1.0,29.446800000000003
130706.000,49.10368,2.03714,153.1,1.0,30.558
130707.000,49.10362,2.03719,159.3,1.0,31.854400000000002
130708.000,49.10354,2.03723,153.2,1.0,32.595200000000006
130709.000,49.10347,2.03729,146.8,1.0,33.1508
130710.000,49.1034,2.03736,143.4,1.0,33.52120000000001
130711.000,49.10333,2.03744,140.6,1.0,34.262
130712.000,49.10327,2.0375199999999998,138.5,1.0,34.0768
130713.000,49.1032,2.0376,137.5,1.0,34.6324
130714.000,49.10314,2.03769,137.3,1.0,34.6324
130715.000,49.10307,2.03778,138.0,1.0,35.188
130716.000,49.103,2.03787,138.0,1.0,35.188
130717.000,49.10294,2.03796,138.1,1.0,35.188
130718.000,49.10287,2.03805,138.0,1.0,34.4472
130719.000,49.10281,2.03814,132.1,1.0,32.410000000000004
130720.000,49.10276,2.03824,115.2,1.0,29.817200000000003
130721.000,49.10274,2.03834,089.5,1.0,27.0392
130722.000,49.10275,2.03843,059.0,1.0,25.3724
130723.000,49.10279,2.03851,028.3,1.0,24.4464
130724.000,49.10285,2.03854,358.9,1.0,22.779600000000002
130725.000,49.1029,2.03853,334.2,1.0,21.1128
130726.000,49.10294,2.03849,318.7,1.0,20.001600000000003
130727.000,49.10298,2.03844,315.0,1.0,19.446
130728.000,49.10302,2.03839,316.3,1.0,19.0756
130729.000,49.10305,2.03834,315.0,1.0,19.0756
130730.000,49.10309,2.03829,315.2,1.0,19.6312
130731.000,49.10312,2.03824,315.5,1.0,19.816399999999998
130732.000,49.10316,2.03819,315.7,1.0,19.816399999999998
130733.000,49.10319,2.03814,315.2,1.0,20.001600000000003
130734.000,49.10322,2.03809,314.2,1.0,19.816399999999998
130735.000,49.10325,2.03804,313.4,1.0,19.446
130736.000,49.10328,2.03799,313.7,1.0,19.260800000000003
130737.000,49.10332,2.03794,314.2,1.0,19.260800000000003
130738.000,49.10335,2.03788,314.8,1.0,19.0756
130739.000,49.10338,2.03783,315.2,1.0,19.0756
130740.000,49.10342,2.03778,315.7,1.0,19.0756
130741.000,49.10345,2.03773,316.0,1.0,19.0756
130742.000,49.10349,2.03768,314.9,1.0,19.0756
130743.000,49.10352,2.03763,317.3,1.0,19.0756
130744.000,49.10356,2.03759,327.5,1.0,19.0756
130745.000,49.1036,2.03755,343.5,1.0,19.0756
130746.000,49.10365,2.03754,005.1,1.0,19.0756
130747.000,49.10369,2.03756,020.8,1.0,19.260800000000003
130748.000,49.10373,2.03758,019.7,1.0,20.1868
130749.000,49.10379,2.0376,001.4,1.0,20.9276
130750.000,49.10384,2.03759,339.1,1.0,20.9276
130751.000,49.10389,2.03755,318.3,1.0,20.372
130752.000,49.10392,2.0375,302.0,1.0,20.001600000000003
130753.000,49.10394,2.03744,291.3,1.0,20.372
130754.000,49.10397,2.03736,287.4,1.0,20.9276
130755.000,49.10399,2.03728,289.4,1.0,22.224
130756.000,49.10401,2.0372,288.7,1.0,23.150000000000002
130757.000,49.10403,2.03711,289.8,1.0,24.076
130758.000,49.10405,2.03702,290.2,1.0,25.002000000000002
130759.000,49.10408,2.03693,289.6,1.0,25.742800000000003
130800.000,49.1041,2.03684,290.4,1.0,26.483600000000003
130801.000,49.10412,2.03674,291.6,1.0,27.0392
130802.000,49.10415,2.03665,290.7,1.0,27.4096
130803.000,49.10417,2.03655,291.2,1.0,27.594800000000003
130804.000,49.10419,2.03645,290.0,1.0,27.9652
130805.000,49.10422,2.03635,283.4,1.0,28.335600000000003
130806.000,49.10422,2.03625,264.0,1.0,26.6688
130807.000,49.10421,2.03615,236.7,1.0,25.742800000000003
130808.000,49.10417,2.03608,207.4,1.0,24.631600000000002
130809.000,49.10411,2.03606,174.4,1.0,23.5204
130810.000,49.10405,2.03607,158.8,1.0,23.3352
130811.000,49.10399,2.03609,174.1,1.0,24.076
130812.000,49.10393,2.03609,196.2,1.0,25.3724
130813.000,49.10387,2.03605,223.4,1.0,25.557600000000004
130814.000,49.10383,2.03598,251.0,1.0,25.742800000000003
130815.000,49.10382,2.03589,275.7,1.0,25.928
130816.000,49.10383,2.0358,294.3,1.0,26.6688
130817.000,49.10386,2.0357,309.8,1.0,27.9652
130818.000,49.10391,2.03562,331.1,1.0,29.0764
130819.000,49.10397,2.03558,350.3,1.0,30.187600000000003
130820.000,49.10404,2.03556,001.9,1.0,30.743200000000005
130821.000,49.10412,2.03556,009.6,1.0,30.743200000000005
130822.000,49.10419,2.03558,015.8,1.0,31.1136
130823.000,49.10426,2.03561,021.1,1.0,31.484
130824.000,49.10433,2.03566,032.9,1.0,31.484
130825.000,49.10439,2.03573,050.0,1.0,31.669200000000004
130826.000,49.10444,2.03583,070.1,1.0,31.1136
130827.000,49.10445,2.03594,092.8,1.0,30.372799999999998
130828.000,49.10444,2.03605,115.4,1.0,30.0024
130829.000,49.10441,2.03616,120.3,1.0,30.372799999999998
130830.000,49.10438,2.03627,100.4,1.0,29.0764
130831.000,49.10438,2.03638,070.7,1.0,26.483600000000003
130832.000,49.10442,2.03646,035.3,1.0,23.3352
130833.000,49.10447,2.0365,000.2,1.0,20.9276
130834.000,49.10451,2.03649,330.8,1.0,19.446
130835.000,49.10455,2.03645,316.9,1.0,19.260800000000003
130836.000,49.10459,2.03639,311.2,1.0,20.372
130837.000,49.10463,2.03633,311.1,1.0,21.6684
130838.000,49.10467,2.03626,314.6,1.0,23.150000000000002
130839.000,49.10472,2.0362,319.6,1.0,24.2612
130840.000,49.10477,2.03614,326.2,1.0,24.4464
130841.000,49.10482,2.03609,337.1,1.0,24.076
130842.000,49.10487,2.03606,349.8,1.0,23.5204
130843.000,49.10493,2.03605,355.2,1.0,22.9648
130844.000,49.10498,2.03603,341.1,1.0,23.890800000000002
130845.000,49.10504,2.03598,316.0,1.0,23.5204
130846.000,49.10506,2.03592,286.1,1.0,22.409200000000002
130847.000,49.10507,2.03583,254.7,1.0,22.9648
130848.000,49.10505,2.03576,232.0,1.0,23.705600000000004
130849.000,49.10501,2.03568,215.2,1.0,25.557600000000004
130850.000,49.10496,2.03563,204.9,1.0,27.9652
130851.000,49.10489,2.03558,200.4,1.0,29.632
130852.000,49.10482,2.03554,199.8,1.0,30.187600000000003
130853.000,49.10475,2.0355,199.7,1.0,30.9284
130854.000,49.10468,2.03546,199.0,1.0,31.2988
130855.000,49.10461,2.03542,199.2,1.0,31.854400000000002
130856.000,49.10454,2.03538,199.9,1.0,31.669200000000004
130857.000,49.10446,2.03534,199.6,1.0,31.854400000000002
