Time,Lat,Long,Theta,PDOP,V
1124.0959,49.10269,2.03872,000.0,1.3,0.0
1125.1205,49.10269,2.03872,000.0,1.3,0.0
1126.0960,49.10269,2.03872,000.0,1.3,0.0
1127.0957,49.10269,2.03872,000.0,1.3,0.0
1128.1202,49.10269,2.03872,000.0,1.3,0.0
1129.0960,49.10269,2.03872,000.0,1.3,0.0
1130.0960,49.10269,2.03872,000.0,1.3,0.0
1131.1205,49.10269,2.03872,000.0,1.3,0.0
1132.0960,49.10269,2.03872,000.0,1.3,0.0
1133.0960,49.10269,2.03872,000.0,1.3,0.0
1134.1205,49.10269,2.03872,000.0,1.3,0.0
1135.0960,49.10269,2.03872,000.0,1.3,0.0
1136.0960,49.10269,2.03872,000.0,1.3,0.0
1137.1205,49.10269,2.03872,000.0,1.3,0.0
1138.0960,49.10269,2.03872,000.0,1.3,0.0
1139.0960,49.10269,2.03872,000.0,1.3,0.0
1140.1205,49.10269,2.03872,000.0,1.3,0.0
1141.0960,49.10269,2.03872,000.0,1.3,0.0
1142.0960,49.10269,2.03872,000.0,1.3,0.0
1143.1205,49.10269,2.03872,000.0,1.3,0.0
1144.0959,49.10269,2.03872,000.0,1.3,0.0
1145.0959,49.10269,2.03872,000.0,1.3,0.0
1146.1205,49.10269,2.03872,000.0,1.3,0.0
1147.0960,49.10269,2.03872,000.0,1.3,0.0
1148.0960,49.10269,2.03872,000.0,1.3,0.0
1149.1205,49.10269,2.03872,000.0,1.3,0.0
1150.0961,49.10269,2.03872,000.0,1.3,0.0
1151.0959,49.10269,2.03872,000.0,1.3,0.0
1152.1204,49.10269,2.03872,000.0,1.3,0.0
1153.0959,49.10269,2.03872,000.0,1.3,0.0
1154.0961,49.10269,2.03872,000.0,1.3,0.0
1155.1205,49.10269,2.03872,000.0,1.3,0.0
1156.0960,49.10269,2.03872,000.0,1.3,0.0
1157.0961,49.10269,2.03872,000.0,1.3,0.0
1158.1205,49.10269,2.03872,000.0,1.3,0.0
1159.0961,49.10269,2.03872,000.0,1.3,0.0
1160.0961,49.10269,2.03872,000.0,1.3,0.0
1161.1207,49.10269,2.03872,000.0,1.3,0.0
1162.0971,49.10269,2.03872,000.0,1.3,0.0
1163.0971,49.10269,2.03872,000.0,1.3,0.0
1164.1206,49.10269,2.03872,000.0,1.3,0.0
1165.0961,49.10269,2.03872,000.0,1.3,0.0
1166.0967,49.10269,2.03872,000.0,1.3,0.0
1167.1212,49.10269,2.03872,000.0,1.3,0.0
1168.0961,49.10269,2.03872,000.0,1.3,0.0
1169.0961,49.10269,2.03872,000.0,1.3,0.0
1170.1206,49.10269,2.03872,000.0,1.3,0.0
1171.0967,49.10269,2.03872,000.0,1.3,0.0
1172.0961,49.10269,2.03872,000.0,1.3,0.0
1173.1213,49.10269,2.03872,000.0,1.3,0.0
1174.0968,49.10269,2.03872,000.0,1.3,0.0
1175.0971,49.10269,2.03872,000.0,1.3,0.0
1176.1216,49.10269,2.03872,000.0,1.3,0.0
1177.0961,49.10269,2.03872,000.0,1.3,0.0
1178.0961,49.10269,2.03872,000.0,1.3,0.0
1179.1213,49.10269,2.03872,000.0,1.3,0.0
1180.0961,49.10269,2.03872,000.0,1.3,0.0
1181.0968,49.10269,2.03872,000.0,1.3,0.0
1182.1207,49.10269,2.03872,000.0,1.3,0.0
1183.0962,49.10269,2.03872,000.0,1.3,0.0
1184.0963,49.10269,2.03872,000.0,1.3,0.0
1185.1209,49.10269,2.03872,000.0,1.3,0.0
1186.0962,49.10269,2.03872,000.0,1.3,0.0
1187.0961,49.10269,2.03872,000.0,1.3,0.0
1188.1206,49.10269,2.03872,000.0,1.3,0.0
1189.0961,49.10269,2.03872,000.0,1.3,0.0
1190.0961,49.10269,2.03872,000.0,1.3,0.0
1191.1206,49.10269,2.03872,000.0,1.3,0.0
1192.0962,49.10269,2.03872,000.0,1.3,0.0
1193.0962,49.10269,2.03872,000.0,1.3,0.0
1194.1207,49.10269,2.03872,000.0,1.3,0.0
1195.0962,49.10269,2.03872,000.0,1.3,0.0
1196.0962,49.10269,2.03872,000.0,1.3,0.0
1197.1207,49.10269,2.03872,000.0,1.3,0.0
1198.0962,49.10269,2.03872,000.0,1.3,0.0
1199.0962,49.10269,2.03872,000.0,1.3,0.0
1200.1207,49.10269,2.03872,000.0,1.3,0.0
1201.0972,49.10269,2.03872,000.0,1.3,0.0
1202.0972,49.10269,2.03872,000.0,1.3,0.0
1203.1213,49.10269,2.03872,000.0,1.3,0.0
1204.0967,49.10269,2.03872,000.0,1.3,0.0
1205.0962,49.10269,2.03872,000.0,1.3,0.0
1206.1207,49.10269,2.03872,000.0,1.3,0.0
1207.0962,49.10269,2.03872,000.0,1.3,0.0
1208.0960,49.10269,2.03872,000.0,1.3,0.0
1209.1214,49.10269,2.03872,000.0,1.3,0.0
1210.0962,49.10269,2.03872,000.0,1.3,0.0
1211.0962,49.10269,2.03872,000.0,1.3,0.0
1212.1207,49.10269,2.03872,000.0,1.3,0.0
1213.0962,49.10269,2.03872,000.0,1.3,0.0
1214.0962,49.10269,2.03872,000.0,1.3,0.0
1215.1234,49.10269,2.03872,000.0,1.3,0.0
1216.0962,49.10269,2.03872,000.0,1.3,0.0
1217.0962,49.10269,2.03872,000.0,1.3,0.0
1218.1208,49.10269,2.03872,000.0,1.3,0.0
1219.0993,49.10269,2.03872,000.0,1.3,0.0
1220.0965,49.10269,2.03872,000.0,1.3,0.0
1221.1208,49.10269,2.03872,000.0,1.3,0.0
1222.0967,49.10269,2.03872,000.0,1.3,0.0
1223.0963,49.10269,2.03872,000.0,1.3,0.0
1224.1208,49.10269,2.03872,000.0,1.3,0.0
1225.0963,49.10269,2.03872,000.0,1.3,0.0
1226.0963,49.10269,2.03872,000.0,1.3,0.0
1227.1218,49.10269,2.03872,000.0,1.3,0.0
1228.1173,49.10269,2.03872,000.0,1.3,0.0
1229.0963,49.10269,2.03872,000.0,1.3,0.0
1230.1208,49.10269,2.03872,000.0,1.3,0.0
1231.0963,49.10269,2.03872,000.0,1.3,0.0
1232.0963,49.10269,2.03872,000.0,1.3,0.0
1233.1214,49.10269,2.03872,000.0,1.3,0.0
1234.0963,49.10269,2.03872,000.0,1.3,0.0
1235.0963,49.10269,2.03872,000.0,1.3,0.0
1236.1208,49.10269,2.03872,000.0,1.3,0.0
1237.0964,49.10269,2.03872,000.0,1.3,0.0
1238.0963,49.10269,2.03872,000.0,1.3,0.0
1239.1208,49.10269,2.03872,000.0,1.3,0.0
1240.0964,49.10269,2.03872,000.0,1.3,0.0
1241.0963,49.10269,2.03872,000.0,1.3,0.0
1242.1208,49.10269,2.03872,000.0,1.3,0.0
1243.0963,49.10269,2.03872,000.0,1.3,0.0
1244.0963,49.10269,2.03872,000.0,1.3,0.0
1245.1236,49.10269,2.03872,000.0,1.3,0.0
1246.0963,49.10269,2.03872,000.0,1.3,0.0
1247.0963,49.10269,2.03872,000.0,1.3,0.0
1248.1235,49.10269,2.03872,000.0,1.3,0.0
1249.0963,49.10269,2.03872,000.0,1.3,0.0
1250.0963,49.10269,2.03872,000.0,1.3,0.0
1251.1235,49.10269,2.03872,000.0,1.3,0.0
1252.0966,49.10269,2.03872,000.0,1.3,0.0
1253.1174,49.10269,2.03872,000.0,1.3,0.0
1254.1445,49.10269,2.03872,000.0,1.3,0.0
1255.0974,49.10269,2.03872,000.0,1.3,0.0
1256.0963,49.10269,2.03872,000.0,1.3,0.0
1257.1235,49.10269,2.03872,000.0,1.3,0.0
1258.0963,49.10269,2.03872,000.0,1.3,0.0
1259.0963,49.10269,2.03872,000.0,1.3,0.0
1260.1242,49.10269,2.03872,000.0,1.3,0.0
1261.0970,49.10269,2.03872,000.0,1.3,0.0
1262.0970,49.10269,2.03872,000.0,1.3,0.0
1263.1242,49.10269,2.03872,000.0,1.3,0.0
1264.0964,49.10269,2.03872,000.0,1.3,0.0
1265.0972,49.10269,2.03872,000.0,1.3,0.0
1266.1245,49.10269,2.03872,000.0,1.3,0.0
1267.1176,49.10269,2.03872,000.0,1.3,0.0
1268.0970,49.10269,2.03872,000.0,1.3,0.0
1269.1242,49.10269,2.03872,000.0,1.3,0.0
1270.0974,49.10269,2.03872,000.0,1.3,0.0
1271.0980,49.10269,2.03872,000.0,1.3,0.0
1272.1246,49.10269,2.03872,000.0,1.3,0.0
1273.0976,49.10269,2.03872,000.0,1.3,0.0
1274.0975,49.10269,2.03872,000.0,1.3,0.0
1275.1242,49.10269,2.03872,000.0,1.3,0.0
1276.0985,49.10269,2.03872,000.0,1.3,0.0
1277.0984,49.10269,2.03872,000.0,1.3,0.0
1278.1246,49.10269,2.03872,000.0,1.3,0.0
1279.1174,49.10269,2.03872,000.0,1.3,0.0
1280.1174,49.10269,2.03872,000.0,1.3,0.0
1281.1242,49.10269,2.03872,000.0,1.3,0.0
1282.0973,49.10269,2.03872,000.0,1.3,0.0
1283.0971,49.10269,2.03872,000.0,1.3,0.0
1284.1236,49.10269,2.03872,000.0,1.3,0.0
1285.0971,49.10269,2.03872,000.0,1.3,0.0
1286.0971,49.10269,2.03872,000.0,1.3,0.0
1287.1243,49.10269,2.03872,000.0,1.3,0.0
1288.0971,49.10269,2.03872,000.0,1.3,0.0
1289.0971,49.10269,2.03872,000.0,1.3,0.0
1290.1242,49.10269,2.03872,000.0,1.3,0.0
1291.0975,49.10269,2.03872,000.0,1.3,0.0
1292.1004,49.10269,2.03872,000.0,1.3,0.0
1293.1442,49.10269,2.03872,000.0,1.3,0.0
1294.0969,49.10269,2.03872,000.0,1.3,0.0
1295.0971,49.10269,2.03872,000.0,1.3,0.0
1296.1243,49.10269,2.03872,000.0,1.3,0.0
1297.0966,49.10269,2.03872,000.0,1.3,0.0
1298.0971,49.10269,2.03872,000.0,1.3,0.0
1299.1257,49.10269,2.03872,000.0,1.3,0.0
1300.0981,49.10269,2.03872,000.0,1.3,0.0
1301.0985,49.10269,2.03872,000.0,1.3,0.0
1302.1244,49.10269,2.03872,000.0,1.3,0.0
1303.0965,49.10269,2.03872,000.0,1.3,0.0
1304.0971,49.10269,2.03872,000.0,1.3,0.0
1305.1447,49.10269,2.03872,000.0,1.3,0.0
1306.1175,49.10269,2.03872,000.0,1.3,0.0
1307.0971,49.10269,2.03872,000.0,1.3,0.0
1308.1243,49.10269,2.03872,000.0,1.3,0.0
1309.0971,49.10269,2.03872,000.0,1.3,0.0
1310.0971,49.10269,2.03872,000.0,1.3,0.0
1311.1243,49.10269,2.03872,000.0,1.3,0.0
1312.0972,49.10269,2.03872,000.0,1.3,0.0
1313.0965,49.10269,2.03872,000.0,1.3,0.0
1314.1235,49.10269,2.03872,000.0,1.3,0.0
1315.1005,49.10269,2.03872,000.0,1.3,0.0
1316.0975,49.10269,2.03872,000.0,1.3,0.0
1317.1249,49.10269,2.03872,000.0,1.3,0.0
1318.1176,49.10269,2.03872,000.0,1.3,0.0
1319.1176,49.10269,2.03872,000.0,1.3,0.0
1320.1244,49.10269,2.03872,000.0,1.3,0.0
1321.0965,49.10269,2.03872,000.0,1.3,0.0
1322.0966,49.10269,2.03872,000.0,1.3,0.0
1323.1245,49.10269,2.03872,000.0,1.3,0.0
1324.0972,49.10269,2.03872,000.0,1.3,0.0
1325.0972,49.10269,2.03872,000.0,1.3,0.0
1326.1237,49.10269,2.03872,000.0,1.3,0.0
1327.0965,49.10269,2.03872,000.0,1.3,0.0
1328.0972,49.10269,2.03872,000.0,1.3,0.0
1329.1244,49.10269,2.03872,000.0,1.3,0.0
1330.0966,49.10269,2.03872,000.0,1.3,0.0
1331.0976,49.10269,2.03872,000.0,1.3,0.0
1332.1447,49.10269,2.03872,000.0,1.3,0.0
1333.0966,49.10269,2.03872,000.0,1.3,0.0
1334.0972,49.10269,2.03872,000.0,1.3,0.0
1335.1244,49.10269,2.03872,000.0,1.3,0.0
1336.0972,49.10269,2.03872,000.0,1.3,0.0
1337.0966,49.10269,2.03872,000.0,1.3,0.0
1338.1244,49.10269,2.03872,000.0,1.3,0.0
1339.0976,49.10269,2.03872,000.0,1.3,0.0
1340.0976,49.10269,2.03872,000.0,1.3,0.0
1341.1247,49.10269,2.03872,000.0,1.3,0.0
1342.0978,49.10269,2.03872,000.0,1.3,0.0
1343.0972,49.10269,2.03872,000.0,1.3,0.0
1344.1248,49.10269,2.03872,000.0,1.3,0.0
1345.1176,49.10269,2.03872,000.0,1.3,0.0
1346.0966,49.10269,2.03872,000.0,1.3,0.0
1347.1244,49.10269,2.03872,000.0,1.3,0.0
1348.0972,49.10269,2.03872,000.0,1.3,0.0
1349.0972,49.10269,2.03872,000.0,1.3,0.0
1350.1238,49.10269,2.03872,000.0,1.3,0.0
1351.0976,49.10269,2.03872,000.0,1.3,0.0
1352.0973,49.10269,2.03872,000.0,1.3,0.0
1353.1244,49.10269,2.03872,000.0,1.3,0.0
1354.0973,49.10269,2.03872,000.0,1.3,0.0
1355.0973,49.10269,2.03872,000.0,1.3,0.0
1356.1246,49.10269,2.03872,000.0,1.3,0.0
1357.0998,49.10269,2.03872,000.0,1.3,0.0
1358.1006,49.10269,2.03872,000.0,1.3,0.0
1359.1246,49.10269,2.03872,000.0,1.3,0.0
1360.0972,49.10269,2.03872,000.0,1.3,0.0
1361.0973,49.10269,2.03872,000.0,1.3,0.0
1362.1244,49.10269,2.03872,000.0,1.3,0.0
1363.1179,49.10269,2.03872,000.0,1.3,0.0
1364.0983,49.10269,2.03872,000.0,1.3,0.0
1365.1246,49.10269,2.03872,000.0,1.3,0.0
1366.0973,49.10269,2.03872,000.0,1.3,0.0
1367.0973,49.10269,2.03872,000.0,1.3,0.0
1368.1256,49.10269,2.03872,000.0,1.3,0.0
1369.0987,49.10269,2.03872,000.0,1.3,0.0
1370.1176,49.10269,2.03872,000.0,1.3,0.0
1371.1448,49.10269,2.03872,000.0,1.3,0.0
1372.0985,49.10269,2.03872,000.0,1.3,0.0
1373.0987,49.10269,2.03872,000.0,1.3,0.0
1374.1245,49.10269,2.03872,000.0,1.3,0.0
1375.0973,49.10269,2.03872,000.0,1.3,0.0
1376.0966,49.10269,2.03872,000.0,1.3,0.0
1377.1248,49.10264,2.0387,047.3,1.3,1.5
1378.0967,49.10264,2.0387,044.0,1.3,1.9
1379.0967,49.10264,2.0387,044.7,1.3,1.9
1380.1239,49.10264,2.0387,044.4,1.3,1.9
1381.0977,49.10264,2.0387,045.0,1.3,1.9
1382.0967,49.10264,2.0387,041.9,1.3,1.7
1383.1279,49.10264,2.0387,040.9,1.3,1.7
1384.1167,49.10264,2.0387,036.2,1.3,1.5
1385.0972,49.10264,2.0387,036.2,1.3,0.0
1386.1241,49.10264,2.0387,036.2,1.3,0.0
1387.0997,49.10264,2.0387,036.2,1.3,0.0
1388.0967,49.10264,2.0387,030.9,1.3,1.7
1389.1239,49.10264,2.0387,029.2,1.3,1.7
1390.0967,49.10264,2.0387,028.4,1.3,2.0
1391.0967,49.10264,2.0387,028.3,1.3,2.2
1392.1240,49.10265,2.0387,023.7,1.3,2.2
1393.0967,49.10265,2.03871,022.7,1.3,2.2
1394.0967,49.10266,2.03871,023.8,1.3,2.0
1395.1238,49.10266,2.03871,019.2,1.3,2.0
1396.1168,49.10267,2.03872,017.0,1.3,1.9
1397.1167,49.10267,2.03872,015.9,1.3,1.5
1398.1241,49.10267,2.03872,015.9,1.3,0.0
1399.0967,49.10267,2.03872,015.9,1.3,0.0
1400.0967,49.10267,2.03872,015.9,1.3,0.0
1401.1241,49.10267,2.03872,015.9,1.3,0.0
1402.0967,49.10267,2.03872,015.9,1.3,0.0
1403.0964,49.10267,2.03872,015.9,1.3,0.0
1404.1239,49.10267,2.03872,015.9,1.3,0.0
1405.0964,49.10267,2.03872,015.9,1.3,0.0
1406.0967,49.10267,2.03872,015.9,1.3,0.0
1407.1246,49.10267,2.03872,015.9,1.3,0.0
1408.0967,49.10267,2.03872,015.9,1.3,0.0
1409.1018,49.10267,2.03872,015.9,1.3,0.0
1410.1449,49.10267,2.03872,015.9,1.3,0.0
1411.0998,49.10267,2.03872,015.9,1.3,0.0
1412.0968,49.10267,2.03872,015.9,1.3,0.0
1413.1248,49.10267,2.03872,015.9,1.3,0.0
1414.0972,49.10267,2.03872,015.9,1.3,0.0
1415.0968,49.10267,2.03872,015.9,1.3,0.0
1416.1244,49.10267,2.03872,015.9,1.3,0.0
1417.0972,49.10267,2.03872,015.9,1.3,0.0
1418.0969,49.10267,2.03872,015.9,1.3,0.0
1419.1243,49.10267,2.03872,015.9,1.3,0.0
1420.0968,49.10267,2.03872,015.9,1.3,0.0
1421.0968,49.10267,2.03872,015.9,1.3,0.0
1422.1278,49.10267,2.03872,015.9,1.3,0.0
1423.1005,49.10267,2.03872,015.9,1.3,0.0
1424.0968,49.10267,2.03872,015.9,1.3,0.0
1425.1240,49.10267,2.03872,015.9,1.3,0.0
1426.0968,49.10267,2.03872,015.9,1.3,0.0
1427.0968,49.10267,2.03872,015.9,1.3,0.0
1428.1240,49.10267,2.03872,015.9,1.3,0.0
1429.0974,49.10267,2.03872,015.9,1.3,0.0
1430.0968,49.10267,2.03872,015.9,1.3,0.0
1431.1240,49.10267,2.03872,015.9,1.3,0.0
1432.0968,49.10267,2.03872,015.9,1.3,0.0
1433.0968,49.10267,2.03872,015.9,1.3,0.0
1434.1240,49.10267,2.03872,015.9,1.3,0.0
1435.1177,49.10267,2.03872,015.9,1.3,0.0
1436.1176,49.10267,2.03872,015.9,1.3,0.0
1437.1237,49.10267,2.03872,015.9,1.3,0.0
1438.0975,49.10267,2.03872,015.9,1.3,0.0
1439.0967,49.10268,2.03873,347.9,1.3,2.8
1440.1239,49.10269,2.03873,344.8,1.3,4.3
1441.0968,49.10271,2.03873,333.9,1.3,6.1
1442.0968,49.10273,2.03872,327.8,1.3,7.8
1443.1240,49.10276,2.03871,325.8,1.3,9.4
1444.0978,49.10279,2.0387,325.7,1.3,10.9
1445.0968,49.10282,2.03868,324.7,1.3,12.2
1446.1240,49.10285,2.03865,321.4,1.3,13.1
1447.0966,49.10288,2.03862,313.1,1.3,14.4
1448.1004,49.10291,2.03857,299.3,1.3,15.4
1449.1277,49.10293,2.03852,289.3,1.3,16.1
1450.0968,49.10295,2.03846,293.6,1.3,16.5
1451.0968,49.10298,2.03841,301.6,1.3,17.2
1452.1240,49.10301,2.03835,309.0,1.3,17.6
1453.0964,49.10304,2.0383,314.4,1.3,18.0
1454.0964,49.10308,2.03825,316.2,1.3,18.5
1455.1240,49.10311,2.03821,315.7,1.3,18.7
1456.0968,49.10315,2.03816,316.4,1.3,18.9
1457.0964,49.10318,2.03811,317.0,1.3,19.3
1458.1237,49.10322,2.03806,316.8,1.3,19.4
1459.0988,49.10326,2.03801,315.7,1.3,19.6
1460.0964,49.1033,2.03795,315.2,1.3,20.0
1461.1258,49.10333,2.0379,315.0,1.3,20.2
1462.0987,49.10337,2.03784,314.9,1.3,20.4
1463.0966,49.10341,2.03779,314.4,1.3,20.6
1464.1238,49.10344,2.03773,312.9,1.3,20.7
1465.0967,49.10348,2.03767,312.2,1.3,20.9
1466.1083,49.10352,2.03761,317.8,1.3,20.7
1467.1345,49.10356,2.03757,328.6,1.3,20.6
1468.1194,49.1036,2.03754,342.8,1.3,20.4
1469.1193,49.10365,2.03753,000.8,1.3,20.0
1470.1465,49.1037,2.03755,020.5,1.3,20.4
1471.1193,49.10375,2.03759,023.8,1.3,21.7
1472.1197,49.1038,2.03761,005.4,1.3,21.7
1473.1483,49.10385,2.0376,342.6,1.3,22.0
1474.1195,49.1039,2.03756,321.3,1.3,22.0
1475.1197,49.10394,2.03749,303.7,1.3,22.4
1476.1483,49.10396,2.03741,292.9,1.3,22.6
1477.1199,49.10398,2.03733,290.3,1.3,23.1
1478.1198,49.104,2.03725,288.8,1.3,23.7
1479.1483,49.10402,2.03716,288.9,1.3,24.3
1480.1198,49.10404,2.03707,289.3,1.3,24.8
1481.1198,49.10406,2.03698,289.2,1.3,25.6
1482.1483,49.10408,2.03688,288.2,1.3,26.1
1483.1198,49.1041,2.03679,288.1,1.3,26.7
1484.1194,49.10412,2.03669,289.7,1.3,27.0
1485.1483,49.10415,2.03659,292.5,1.3,27.6
1486.1198,49.10418,2.0365,292.3,1.3,28.0
1487.1198,49.10421,2.03639,290.5,1.3,27.8
1488.1483,49.10422,2.0362999999999998,281.5,1.3,27.2
1489.1198,49.10422,2.0362,263.6,1.3,26.3
1490.1198,49.1042,2.03611,238.8,1.3,25.2
1491.1488,49.10415,2.03605,209.7,1.3,24.8
1492.1204,49.10409,2.03604,178.5,1.3,25.2
1493.1208,49.10403,2.03606,159.3,1.3,26.1
1494.1482,49.10396,2.03608,170.3,1.3,25.7
1495.1198,49.10389,2.03608,194.3,1.3,25.2
1496.1198,49.10383,2.03604,222.1,1.3,25.6
1497.1483,49.1038,2.03596,249.8,1.3,26.9
1498.1198,49.1038,2.03585,275.4,1.3,27.8
1499.1048,49.10382,2.03574,294.6,1.3,28.3
1500.1483,49.10386,2.03565,311.0,1.3,28.7
1501.1199,49.10392,2.03558,331.1,1.3,28.9
1502.1198,49.10399,2.03555,348.8,1.3,29.4
1503.1482,49.10407,2.03554,000.6,1.3,30.0
1504.1031,49.10415,2.03555,008.6,1.3,30.4
1505.1198,49.10422,2.03558,016.0,1.3,30.6
1506.1484,49.1043,2.03562,022.4,1.3,30.9
1507.1198,49.10437,2.03568,031.7,1.3,30.9
1508.1198,49.10443,2.03576,049.8,1.3,30.9
1509.1325,49.10446,2.03587,070.3,1.3,30.6
1510.1198,49.10447,2.03599,093.4,1.3,30.2
1511.1198,49.10445,2.0361,115.0,1.3,30.0
1512.1484,49.10441,2.03621,118.2,1.3,29.6
1513.1205,49.10439,2.03632,085.7,1.3,25.9
1514.1174,49.1044,2.03641,055.3,1.3,22.6
1515.1485,49.10444,2.03648,020.9,1.3,20.7
1516.1206,49.10449,2.0365,346.8,1.3,19.6
1517.1198,49.10454,2.03647,320.5,1.3,19.6
1518.1484,49.10458,2.03643,306.9,1.3,21.3
1519.1059,49.10462,2.03636,305.4,1.3,23.0
1520.1196,49.10466,2.03628,311.0,1.3,24.6
1521.1485,49.1047,2.03621,318.8,1.3,25.6
1522.1199,49.10475,2.03615,326.7,1.3,25.7
1523.1198,49.1048,2.0361,333.9,1.3,25.2
1524.1340,49.10486,2.03606,342.7,1.3,24.6
1525.1201,49.10491,2.03604,351.1,1.3,24.1
1526.1199,49.10497,2.03603,341.5,1.3,24.3
1527.1485,49.10502,2.03599,319.1,1.3,23.5
1528.1199,49.10506,2.03593,290.7,1.3,22.8
1529.1059,49.10508,2.03585,259.5,1.3,23.3
1530.1485,49.10506,2.03576,233.3,1.3,24.1
1531.1209,49.10502,2.0356899999999998,217.7,1.3,25.9
1532.1206,49.10496,2.03563,207.6,1.3,28.3
1533.1490,49.1049,2.03557,201.2,1.3,30.7
1534.1059,49.10483,2.03553,199.5,1.3,32.6
1535.1199,49.10475,2.03548,199.7,1.3,33.9
1536.1489,49.10467,2.03543,198.7,1.3,35.0
1537.1212,49.10459,2.03539,198.9,1.3,35.6
1538.1199,49.10451,2.03535,199.2,1.3,35.9
1539.1465,49.10443,2.03531,198.9,1.3,36.1
1540.1209,49.10434,2.03526,197.6,1.3,36.1
1541.1209,49.10426,2.03522,195.8,1.3,36.3
1542.1489,49.10417,2.03519,193.2,1.3,36.1
1543.1206,49.10408,2.03516,189.6,1.3,35.6
1544.1049,49.104,2.03514,182.8,1.3,35.0
1545.1491,49.10391,2.03514,169.6,1.3,34.1
1546.1200,49.10383,2.03517,154.2,1.3,33.2
1547.1209,49.10376,2.03523,139.7,1.3,31.7
1548.1495,49.1037,2.03531,128.1,1.3,31.5
1549.1205,49.10365,2.03541,117.1,1.3,31.9
1550.1209,49.10361,2.03553,115.8,1.3,33.0
1551.1486,49.10358,2.03565,116.5,1.3,34.1
1552.1209,49.10354,2.03576,117.9,1.3,35.0
1553.1209,49.1035,2.03588,116.3,1.3,34.8
1554.1494,49.10346,2.036,116.4,1.3,33.9
1555.1209,49.10343,2.03611,115.1,1.3,32.0
1556.1209,49.1034,2.03621,114.8,1.3,29.6
1557.1489,49.10337,2.03631,107.9,1.3,27.0
1558.1200,49.10336,2.0364,087.0,1.3,25.0
1559.1199,49.10337,2.03648,057.7,1.3,22.6
1560.1486,49.10341,2.03655,025.1,1.3,21.3
1561.1200,49.10346,2.03657,352.4,1.3,20.6
1562.1200,49.10351,2.03655,327.1,1.3,20.6
1563.1487,49.10356,2.0365,327.8,1.3,22.0
1564.1200,49.10361,2.03646,343.2,1.3,23.5
1565.1200,49.10367,2.03645,002.8,1.3,24.1
1566.1485,49.10373,2.03646,022.4,1.3,24.1
1567.1200,49.10378,2.0365,041.9,1.3,23.1
1568.1200,49.10382,2.03655,059.9,1.3,22.6
1569.1485,49.10384,2.03663,077.0,1.3,22.4
1570.1200,49.10385,2.03672,093.7,1.3,23.1
1571.1199,49.10384,2.03681,107.4,1.2,24.6
1572.1490,49.10383,2.0369,117.6,1.2,26.3
1573.1041,49.10379,2.03699,129.9,1.2,27.8
1574.1206,49.10375,2.03707,142.1,1.2,29.4
1575.1495,49.10368,2.03714,153.1,1.2,30.6
1576.1200,49.10362,2.03719,159.3,1.2,31.9
1577.1206,49.10354,2.03723,153.2,1.2,32.6
1578.1365,49.10347,2.03729,146.8,1.2,33.2
1579.1210,49.1034,2.03736,143.4,1.2,33.5
1580.1210,49.10333,2.03744,140.6,1.2,34.3
1581.1487,49.10327,2.0375199999999998,138.5,1.2,34.1
1582.1210,49.1032,2.0376,137.5,1.2,34.6
1583.1060,49.10314,2.03769,137.3,1.2,34.6
1584.1496,49.10307,2.03778,138.0,1.2,35.2
1585.1210,49.103,2.03787,138.0,1.2,35.2
1586.1210,49.10294,2.03796,138.1,1.2,35.2
1587.1495,49.10287,2.03805,138.0,1.2,34.4
1588.1070,49.10281,2.03814,132.1,1.2,32.4
1589.1210,49.10276,2.03824,115.2,1.2,29.8
1590.1487,49.10274,2.03834,089.5,1.2,27.0
1591.1210,49.10275,2.03843,059.0,1.2,25.4
1592.1201,49.10279,2.03851,028.3,1.2,24.4
1593.1487,49.10285,2.03854,358.9,1.2,22.8
1594.1201,49.1029,2.03853,334.2,1.2,21.1
1595.1201,49.10294,2.03849,318.7,1.3,20.0
1596.1487,49.10298,2.03844,315.0,1.3,19.4
1597.1201,49.10302,2.03839,316.3,1.2,19.1
1598.1201,49.10305,2.03834,315.0,1.2,19.1
1599.1486,49.10309,2.03829,315.2,1.2,19.6
1600.1201,49.10312,2.03824,315.5,1.2,19.8
1601.1201,49.10316,2.03819,315.7,1.2,19.8
1602.1486,49.10319,2.03814,315.2,1.2,20.0
1603.1199,49.10322,2.03809,314.2,1.2,19.8
1604.1198,49.10325,2.03804,313.4,1.2,19.4
1605.1487,49.10328,2.03799,313.7,1.2,19.3
1606.1201,49.10332,2.03794,314.2,1.2,19.3
1607.1201,49.10335,2.03788,314.8,1.2,19.1
1608.1487,49.10338,2.03783,315.2,1.2,19.1
1609.1201,49.10342,2.03778,315.7,1.2,19.1
1610.1201,49.10345,2.03773,316.0,1.2,19.1
1611.1487,49.10349,2.03768,314.9,1.2,19.1
1612.1061,49.10352,2.03763,317.3,1.2,19.1
1613.1201,49.10356,2.03759,327.5,1.2,19.1
1614.1487,49.1036,2.03755,343.5,1.2,19.1
1615.1201,49.10365,2.03754,005.1,1.2,19.1
1616.1201,49.10369,2.03756,020.8,1.2,19.3
1617.1367,49.10373,2.03758,019.7,1.2,20.2
1618.1201,49.10379,2.0376,001.4,1.2,20.9
1619.1201,49.10384,2.03759,339.1,1.2,20.9
1620.1487,49.10389,2.03755,318.3,1.2,20.4
1621.1201,49.10392,2.0375,302.0,1.2,20.0
